#genome_folder  kingdom domain  class   order   family  genus   species strain
LN_DD_bin_123/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_127/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_132/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_141/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_142/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_155/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_167/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_170/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_178/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_187/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_19/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_190/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_191/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_194/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_196/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_29/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_33/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_43/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_61/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_69/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_73/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_1/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_105/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_116/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_118/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_119/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_127/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_139/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_142/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_143/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_149/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_172/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_178/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_194/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_2/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_200/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_203/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_206/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_232/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_240/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_241/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_254/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_255/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_262/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_267/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_273/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_28/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_287/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_291/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_292/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_294/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_300/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
SD_DY_bin_304/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
